checkpoint,task,episode_id,block,metric,horizon_idx,value
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,normalized_mse,-1,53.83963394165039
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,final_position_error,-1,4.592993259429932
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mean_squared_jerk_pred,-1,0.18821635842323303
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mean_squared_jerk_gt,-1,0.0011450906749814749
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,jerk_ratio_pred_over_gt,-1,164.36808240210146
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,chunk_boundary_discontinuity,-1,0.09315789490938187
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_proprio_ablated,-1,0.31643766164779663
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,proprio_leakage_gap,-1,-7.092952728271484e-05
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,0,0.3142714500427246
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,1,0.3161628544330597
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,2,0.316627562046051
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,3,0.31389492750167847
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,4,0.3172440528869629
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,5,0.3149730861186981
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,6,0.31496357917785645
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,7,0.3171279728412628
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,8,0.3174177408218384
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,9,0.31765255331993103
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,10,0.3182319700717926
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,11,0.31678229570388794
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,12,0.3174668252468109
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,13,0.3189610540866852
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,14,0.3174525201320648
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,15,0.3178664445877075
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,16,0.3157121539115906
