checkpoint,policy,config,scope,block,n_eps,mse,mae,normalized_mse,final_position_error,mean_squared_jerk_pred,mean_squared_jerk_gt,jerk_ratio_pred_over_gt,chunk_boundary_discontinuity,on_grid_fraction,mse_proprio_ablated,proprio_leakage_gap,grasp_precision,grasp_recall,grasp_f1,grasp_onset_timing_error_signed_steps,grasp_spurious_transitions,grasp_n_gt_events,grasp_n_pred_events,mse__std,mae__std,normalized_mse__std,final_position_error__std,mean_squared_jerk_pred__std,mean_squared_jerk_gt__std,jerk_ratio_pred_over_gt__std,chunk_boundary_discontinuity__std,on_grid_fraction__std,mse_proprio_ablated__std,proprio_leakage_gap__std,grasp_precision__std,grasp_recall__std,grasp_f1__std,grasp_onset_timing_error_signed_steps__std,grasp_spurious_transitions__std,grasp_n_gt_events__std,grasp_n_pred_events__std
R1b_handsin@D2,R1b_handsin,D2,bottle_cupnoodles_shelf,motion_token,1,0.007366745732724667,0.06384589523077011,1.2607414722442627,0.4635123908519745,0.005610384047031403,0.0012229096610099077,4.587733849774492,0.0004598539089784026,1.0,0.007354143541306257,-1.2602191418409348e-05,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,cup_wipe_sponge_dryingrack,motion_token,1,0.0018785764696076512,0.027176786214113235,0.5669519901275635,0.33071890473365784,0.002541549038141966,0.0009948730003088713,2.554646711040413,0.00018310546875,1.0,0.002064384752884507,0.00018580828327685595,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,floor_box_table,motion_token,1,0.0047181639820337296,0.047575436532497406,0.5500475168228149,0.5762215256690979,0.003696938743814826,0.001409223536029458,2.6233870278884885,0.00030517578125,1.0,0.0058260587975382805,0.001107894815504551,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,AGGREGATE,motion_token,3,0.0046544953947886825,0.046199372659126915,0.7925803263982137,0.4568176070849101,0.003949623942996065,0.0012090020657827456,3.2552558629011314,0.0003160450529928009,1.0,0.005081529030576348,0.00042703363578766584,,,,,,,,0.0022409879862695867,0.015001689968279422,0.33111184833762936,0.10033776065140648,0.0012655234583260541,0.00016944351569522364,0.942622051130659,0.00011324319138731939,0.0,0.0022227806070086445,0.0004882080421646094,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,bottle_cupnoodles_shelf,left_hand_joints,1,2.399100367256324e-06,0.0002496576926205307,,0.001704827300272882,1.0622111403790768e-05,0.0,,9.092881896322069e-07,,1.5628627352270996e-06,-8.362376320292242e-07,0.0,,,,236.0,0.0,236.0,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,cup_wipe_sponge_dryingrack,left_hand_joints,1,0.0016692685894668102,0.004730728454887867,0.051675181835889816,0.0012054949766024947,4.502728916122578e-05,4.345681008999236e-05,1.0361388483871965,1.8473414456821047e-05,,0.0014578655827790499,-0.00021140300668776035,1.0,1.0,1.0,-1.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,floor_box_table,left_hand_joints,1,0.003479646984487772,0.006795383524149656,0.10382283478975296,0.01171875,7.00720920576714e-05,2.0969486286048777e-05,3.3416217785120996,5.022643563279416e-06,,0.003782212734222412,0.0003025657497346401,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,AGGREGATE,left_hand_joints,3,0.0017171048914406128,0.003925256557219352,0.07774900831282139,0.004876357425625126,4.190716420756265e-05,2.1475432125347044e-05,2.188880313449648,8.135115403244223e-06,,0.0017472137265788963,3.0108835138283514e-05,0.4444444444444444,0.6666666666666666,0.6666666666666666,-0.5,79.33333333333333,2.0,80.66666666666667,0.001419983437871735,0.002732303106518651,0.026073826476931572,0.004842594710742085,2.4370425173852955e-05,1.7744775225281438e-05,1.1527414650624517,7.500677462663786e-06,,0.001556945754553731,0.00021096471867932038,0.41573970964154905,0.33333333333333337,0.33333333333333337,0.5,110.78307131005572,1.4142135623730951,109.83725334431037
R1b_handsin@D2,R1b_handsin,D2,bottle_cupnoodles_shelf,right_hand_joints,1,0.0368647426366806,0.1081600934267044,0.3185878396034241,0.0119837811216712,0.00044250895734876394,0.00010643349378369749,4.157609993035326,3.9328228012891486e-05,,0.03645345941185951,-0.0004112832248210907,0.3333333333333333,0.2,0.25,0.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,cup_wipe_sponge_dryingrack,right_hand_joints,1,0.0009006623295135796,0.0038906943518668413,0.027351252734661102,0.002219591988250613,5.661363684339449e-05,4.957460623700172e-05,1.1419886337118084,1.6068634067778476e-05,,0.0008025971474125981,-9.806518210098147e-05,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,floor_box_table,right_hand_joints,1,0.002968868240714073,0.00613639410585165,0.09153541922569275,0.007353670429438353,0.00010265822493238375,2.557596963015385e-05,4.013854661891316,2.0883480829070322e-05,,0.0029221447184681892,-4.672352224588394e-05,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,AGGREGATE,right_hand_joints,3,0.01357809106896942,0.039395727294807635,0.14582483718792597,0.007185681179786722,0.00020059360637484738,6.052802321695102e-05,3.1044844295461496,2.5426780969913427e-05,,0.013392733759246767,-0.00018535730972265205,0.4444444444444444,0.39999999999999997,0.4166666666666667,1.3333333333333333,1.6666666666666667,3.6666666666666665,3.0,0.016487782847708188,0.04863239201045209,0.12494050066531714,0.003987983003081555,0.00017208971265146578,3.3906418376788235e-05,1.388934534168471,1.0024415519128724e-05,,0.016329338039150997,0.000161122894801803,0.15713484026367722,0.19626135258506325,0.1800205749557739,1.8856180831641267,0.4714045207910317,0.9428090415820634,0.0
R1b_handsin@D2,R1b_handsin,D2,bottle_cupnoodles_shelf,all,1,0.009353098459541798,0.06211545318365097,1.1924694776535034,0.46367043256759644,0.004644057713449001,0.0010129647562280297,4.584619242570738,0.0003809270856436342,,0.009305774234235287,-4.7324225306510925e-05,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,cup_wipe_sponge_dryingrack,all,1,0.0017720310715958476,0.0230726171284914,0.5509690046310425,0.33072856068611145,0.0020944951102137566,0.0008246550569310784,2.5398438930433995,0.00015334032650571316,,0.0018967161886394024,0.00012468511704355478,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,floor_box_table,all,1,0.004450026899576187,0.040196798741817474,0.5363394021987915,0.5763875842094421,0.003048887010663748,0.0011604632018133998,2.6273017583835485,0.000252725527388975,,0.005382028874009848,0.0009320019744336605,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin@D2,R1b_handsin,D2,AGGREGATE,all,3,0.005191718810237944,0.041794956351319947,0.7599259614944458,0.45692885915438336,0.0032624799447755017,0.000999361004990836,3.250588297999229,0.0002623309798461075,,0.0055281730989615125,0.00033645428872356814,,,,,,,,0.003139079042532509,0.015979181093245986,0.3059127613609934,0.10040310608964709,0.0010517553020485233,0.00013743016184743708,0.9439778035378545,9.315983315930815e-05,,0.003026500055797931,0.00042693058602846334,,,,,,,
R1b_handsin,R1b_handsin,plain,bottle_cupnoodles_shelf,motion_token,1,0.009898246265947819,0.07546090334653854,1.634845495223999,0.49818727374076843,0.001545878709293902,0.0012229096610099077,1.264098860759084,0.00796662550419569,0.04401086030664395,0.009215353056788445,-0.0006828932091593742,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,cup_wipe_sponge_dryingrack,motion_token,1,0.0025512108113616705,0.037648968398571014,0.7343229055404663,0.31521880626678467,0.0005122554721310735,0.0009948730003088713,0.5148953403821765,0.0022040940821170807,0.05023831488314883,0.0026809624396264553,0.0001297516282647848,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,floor_box_table,motion_token,1,0.006302578374743462,0.05541772022843361,0.5943670272827148,0.5683630108833313,0.0013710511848330498,0.001409223536029458,0.9729124938517842,0.008225958794355392,0.0705171943231441,0.007479789666831493,0.0011772112920880318,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,AGGREGATE,motion_token,3,0.006250678484017651,0.05617586399118105,0.9878451426823934,0.4605896969636281,0.001143061788752675,0.0012090020657827456,0.9173022316643483,0.006132226126889388,0.05492212317097896,0.006458701721082131,0.00020802323706448078,,,,,,,,0.0029996391662697798,0.015445963714426643,0.461052422259079,0.10671045065150438,0.00045172161238574187,0.00016944351569522364,0.3083783981644459,0.0027796258093157745,0.011316653828360746,0.002763636569103549,0.0007613987227238585,,,,,,,
R1b_handsin,R1b_handsin,plain,bottle_cupnoodles_shelf,left_hand_joints,1,4.734718004328897e-06,0.000301548425341025,,0.0,3.175098026986234e-05,0.0,,9.816686542762909e-06,,3.6570590964402072e-06,-1.07765890788869e-06,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,cup_wipe_sponge_dryingrack,left_hand_joints,1,0.005155771039426327,0.00802792701870203,0.1596059948205948,0.009765625,0.001453756121918559,4.345681008999236e-05,33.45289538988375,0.00939598772674799,,0.005375455599278212,0.00021968455985188484,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,floor_box_table,left_hand_joints,1,0.0018611839041113853,0.004534302745014429,0.055532440543174744,0.0,0.0008836605120450258,2.0969486286048777e-05,42.140303295504886,0.004998491611331701,,0.00221845181658864,0.00035726791247725487,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,AGGREGATE,left_hand_joints,3,0.0023405632205140137,0.004287926063019161,0.10756921768188477,0.0032552083333333335,0.0007897225380778158,2.1475432125347044e-05,37.79659934269432,0.004801432008207485,,0.0025325214916544305,0.000191958271140417,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.5,1.3333333333333333,2.0,2.0,0.002130046508552987,0.0031590882275386615,0.05203677713871002,0.004603559773349918,0.0005843189271471706,1.7744775225281438e-05,4.343703952810568,0.0038344209527545288,,0.0022042435905425244,0.00014760182349171706,0.0,0.0,0.0,0.5,0.9428090415820634,1.4142135623730951,1.4142135623730951
R1b_handsin,R1b_handsin,plain,bottle_cupnoodles_shelf,right_hand_joints,1,0.03798685967922211,0.10765091329813004,0.3282657563686371,0.005859375,0.004452030174434185,0.00010643349378369749,41.8292213866619,0.025359826162457466,,0.03805624321103096,6.938353180885315e-05,0.3333333333333333,0.2,0.25,0.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,cup_wipe_sponge_dryingrack,right_hand_joints,1,0.0003162463544867933,0.002331542083993554,0.009497133083641529,0.0,0.00012526760110631585,4.957460623700172e-05,2.526850147986008,0.00043125153752043843,,0.00018647921388037503,-0.00012976714060641825,1.0,1.0,1.0,2.3333333333333335,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,floor_box_table,right_hand_joints,1,0.0018941767048090696,0.004280532244592905,0.058331914246082306,0.0,0.0013016453012824059,2.557596963015385e-05,50.89329241882494,0.0077474103309214115,,0.0018004095181822777,-9.376718662679195e-05,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,AGGREGATE,right_hand_joints,3,0.013399094246172657,0.03808766254223883,0.13203160123278698,0.001953125,0.0019596476922743022,6.052802321695102e-05,31.74978798449095,0.011179496010299772,,0.013347710647697872,-5.1383598474785686e-05,0.6666666666666666,0.6222222222222222,0.6388888888888888,1.1111111111111112,1.0,3.6666666666666665,3.0,0.017398105697472032,0.04919508127483734,0.1401834314846243,0.0027621358640099515,0.001826644273232748,3.3906418376788235e-05,20.9924497183503,0.01046240467230834,,0.017483990368939516,8.66507318274264e-05,0.2721655269759087,0.3281071791162978,0.30681558381075724,0.955813918560292,0.816496580927726,0.9428090415820634,0.0
R1b_handsin,R1b_handsin,plain,bottle_cupnoodles_shelf,all,1,0.011531136929988861,0.07160467654466629,1.5401657819747925,0.4982217252254486,0.0016708039911463857,0.0010129647562280297,1.649419667242864,0.008813481777906418,,0.010976946912705898,-0.0005541900172829628,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,cup_wipe_sponge_dryingrack,all,1,0.0025843793991953135,0.031821154057979584,0.7146329283714294,0.31537002325057983,0.0005620194715447724,0.0008246550569310784,0.6815206756098797,0.002690419089049101,,0.002698912052437663,0.00011453265324234962,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,floor_box_table,all,1,0.005508366506546736,0.046262018382549286,0.5780810713768005,0.5683630108833313,0.0013210823526605964,0.0011604632018133998,1.1384095166449093,0.007893368601799011,,0.006497928872704506,0.0009895623661577702,,,,,,,,,,,,,,,,,,,,,,,,,
R1b_handsin,R1b_handsin,plain,AGGREGATE,all,3,0.00654129427857697,0.04989594966173172,0.9442932605743408,0.46065158645311993,0.0011846352717839181,0.000999361004990836,1.1564499531658843,0.006465756489584844,,0.006724595945949356,0.00018330166737238565,,,,,,,,0.0037248107258737568,0.01644356526159584,0.42501737119971084,0.10664582955860771,0.0004628276368418162,0.00013743016184743708,0.39534896611595977,0.002695864911319383,,0.0033832921598667843,0.0006321074477877152,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,bottle_cupnoodles_shelf,motion_token,1,0.008643347769975662,0.07030684500932693,1.3791369199752808,0.5115845203399658,0.003547907806932926,0.0012229096610099077,2.9012018794609733,0.00026755136786960065,1.0,0.009726591408252716,0.0010832436382770538,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,cup_wipe_sponge_dryingrack,motion_token,1,0.002064384752884507,0.028996579349040985,0.6055840253829956,0.25,0.0016762062441557646,0.0009948730003088713,1.6848444410848062,0.00011596679541980848,1.0,0.0021342034451663494,6.981869228184223e-05,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,floor_box_table,motion_token,1,0.005336311645805836,0.051604293286800385,0.5945115685462952,0.6373774409294128,0.003351318184286356,0.001409223536029458,2.3781310051979583,0.00036898526013828814,1.0,0.006160352844744921,0.000824041198939085,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,AGGREGATE,motion_token,3,0.005348014722888668,0.050302572548389435,0.8597441713015238,0.46632065375645954,0.0028584774117916822,0.0012090020657827456,2.3213924419145795,0.00025083447447589907,1.0,0.006007049232721329,0.0006590345098326603,,,,,,,,0.0026858631531996306,0.0168899451329572,0.3672939516302625,0.1613524788546745,0.0008398355812500751,0.00016944351569522364,0.4981939400781281,0.0001039685105073532,0.0,0.003101474406751225,0.0004298665962665996,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,bottle_cupnoodles_shelf,left_hand_joints,1,0.26879316568374634,0.41801726818084717,,1.574129581451416,0.003590830834582448,0.0,,0.0003690418670885265,,0.24504612386226654,-0.023747041821479797,0.0,,,,24.0,0.0,24.0,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,cup_wipe_sponge_dryingrack,left_hand_joints,1,0.3649669289588928,0.46476781368255615,0.12970848381519318,1.0318371057510376,0.0032376183662563562,4.345681008999236e-05,74.50197931122297,0.0015590288676321507,,0.36922213435173035,0.004255205392837524,0.07142857142857142,0.3333333333333333,0.11764705882352941,0.0,13.0,3.0,14.0,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,floor_box_table,left_hand_joints,1,0.24554257094860077,0.3572542667388916,0.04953605309128761,1.5115289688110352,0.003373423358425498,2.0969486286048777e-05,160.87296142633082,0.0004906780668534338,,0.24171483516693115,-0.0038277357816696167,0.0,0.0,,,14.0,3.0,14.0,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,AGGREGATE,left_hand_joints,3,0.29310088853041333,0.4133464495340983,0.0896222684532404,1.3724985520044963,0.003400624186421434,2.1475432125347044e-05,117.6874703687769,0.0008062496005247036,,0.2853276977936427,-0.00777319073677063,0.023809523809523808,0.16666666666666666,0.11764705882352941,0.0,17.0,2.0,17.333333333333332,0.0516958629165841,0.04401630837333668,0.04008621536195278,0.2422359385645344,0.00014547548642984717,1.7744775225281438e-05,43.185491057553925,0.0005346065905650814,,0.05933791219303313,0.011767367968666113,0.03367175148507369,0.16666666666666666,0.0,0.0,4.96655480858378,1.4142135623730951,4.714045207910316
RA2_handsin@D1,RA2_handsin,D1,bottle_cupnoodles_shelf,right_hand_joints,1,0.08447153121232986,0.19391576945781708,0.19844499230384827,1.0360379219055176,0.0014361272333189845,0.00010643349378369749,13.493188866256661,0.00013631496403831989,,0.09191623330116272,0.007444702088832855,0.6666666666666666,0.4,0.5,-0.5,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,cup_wipe_sponge_dryingrack,right_hand_joints,1,0.2261819839477539,0.35888946056365967,0.04620584845542908,1.0278218984603882,0.0014961452689021826,4.957460623700172e-05,30.17967024789968,0.0004316327103879303,,0.2366321086883545,0.010450124740600586,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,floor_box_table,right_hand_joints,1,0.1814483255147934,0.305664598941803,0.07176239043474197,1.4660004377365112,0.0017018454382196069,2.557596963015385e-05,66.54079836774382,0.00023987400345504284,,0.1768435388803482,-0.00460478663444519,0.0,0.0,,,8.0,3.0,8.0,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,AGGREGATE,right_hand_joints,3,0.16403394689162573,0.2861566096544266,0.10547107706467311,1.176620086034139,0.0015447059801469247,6.052802321695102e-05,36.737885827300055,0.00026927389262709767,,0.16846396028995514,0.004430013398329417,0.3333333333333333,0.24444444444444446,0.41666666666666663,3.25,3.6666666666666665,3.6666666666666665,4.666666666666667,0.05914901261922012,0.06874833779226368,0.06656523564975485,0.2046502980270722,0.00011378385389661312,3.3906418376788235e-05,22.14753352926664,0.00012234216482131862,,0.05937639345893133,0.006505323463805506,0.2721655269759087,0.17497795275581804,0.08333333333333334,3.75,3.091206165165235,0.9428090415820634,2.357022603955158
RA2_handsin@D1,RA2_handsin,D1,bottle_cupnoodles_shelf,all,1,0.038795217871665955,0.11260472983121872,1.2935795783996582,1.9526846408843994,0.0033622412011027336,0.0010129647562280297,3.3192084723882096,0.00026488187722861767,,0.038221005350351334,-0.000574212521314621,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,cup_wipe_sponge_dryingrack,all,1,0.05474567413330078,0.0977100357413292,0.5898983478546143,1.4777028560638428,0.0018001737771555781,0.0008246550569310784,2.1829415366163576,0.00027380132814869285,,0.05612267926335335,0.0013770051300525665,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,floor_box_table,all,1,0.0426982045173645,0.10183469951152802,0.5783339142799377,2.200028896331787,0.0032052723690867424,0.0011604632018133998,2.7620629108083894,0.0003683194809127599,,0.04261757805943489,-8.06264579296112e-05,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin@D1,RA2_handsin,D1,AGGREGATE,all,3,0.04541303217411041,0.10404982169469197,0.8206039468447367,1.8768054644266765,0.002789229115781685,0.000999361004990836,2.754737639937652,0.0003023342287633568,,0.04565375422437986,0.0002407220502694448,,,,,,,,0.006788813379030525,0.006279227804043334,0.33447759771974606,0.29972983855156266,0.0007022974919053026,0.00013743016184743708,0.4639079520961645,4.680049342399527e-05,,0.007617141042862874,0.0008283562955407695,,,,,,,
RA2_handsin,RA2_handsin,plain,bottle_cupnoodles_shelf,motion_token,1,0.00937140267342329,0.07320491969585419,1.4876525402069092,0.519163966178894,0.002844733651727438,0.0012229096610099077,2.3262009798648493,0.006918711122125387,1.0,0.009806529618799686,0.0004351269453763962,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,cup_wipe_sponge_dryingrack,motion_token,1,0.0025174561887979507,0.032435569912195206,0.7236840724945068,0.2651650309562683,0.001163661596365273,0.0009948730003088713,1.1696584347992147,0.0018981933826580644,1.0,0.002523987554013729,6.531365215778351e-06,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,floor_box_table,motion_token,1,0.006312541197985411,0.055814385414123535,0.6644234657287598,0.7856128215789795,0.002465004799887538,0.001409223536029458,1.7491936068799876,0.006206165533512831,1.0,0.006635974161326885,0.00032343296334147453,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,AGGREGATE,motion_token,3,0.006067133353402217,0.05381829167405764,0.9585866928100586,0.5233139395713806,0.0021578000159934163,0.0012090020657827456,1.7483510071813508,0.005007690012765427,1.0,0.006322163778046767,0.00025503042464454967,,,,,,,,0.0028034876328321525,0.01670375732402606,0.37488750138307875,0.21249218401372494,0.0007198527156140896,0.00016944351569522364,0.47215689279264855,0.0022179055094765404,0.0,0.0029813545521943587,0.00018153553060570516,,,,,,,
RA2_handsin,RA2_handsin,plain,bottle_cupnoodles_shelf,right_hand_joints,1,0.04127350449562073,0.13183775544166565,0.2547990679740906,0.15236768126487732,0.005391768179833889,0.00014900689711794257,36.18468865616451,0.03520355373620987,,0.0418798066675663,0.0006063021719455719,0.6666666666666666,0.4,0.5,5.5,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,cup_wipe_sponge_dryingrack,right_hand_joints,1,0.013300773687660694,0.08918092399835587,0.05785335227847099,0.07024358958005905,0.0023710858076810837,0.0003470222873147577,6.832661458226315,0.014176187105476856,,0.013476110994815826,0.0001753373071551323,0.3333333333333333,0.3333333333333333,0.3333333333333333,-2.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,floor_box_table,right_hand_joints,1,0.00875753816217184,0.06757821142673492,0.03860073164105415,0.10932839661836624,0.003720410168170929,0.00017903179104905576,20.780723615458413,0.023879677057266235,,0.008627017959952354,-0.00013052020221948624,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,AGGREGATE,right_hand_joints,3,0.02111060544848442,0.09619896362225215,0.11708438396453857,0.11064655582110088,0.0038277547185619674,0.00022502032516058534,21.266024576616413,0.024419805966317654,,0.021327645207444828,0.00021703975896040598,0.4444444444444444,0.35555555555555557,0.38888888888888884,1.1666666666666667,1.6666666666666667,3.6666666666666665,3.0,0.014377462009426968,0.026699087492192672,0.09769567201004058,0.0335399738275283,0.0012355221939818713,8.713488639649345e-05,11.987827518620755,0.008592878496546268,,0.014666786317558167,0.0003022483786915287,0.15713484026367722,0.03142696805273547,0.07856742013183862,3.1710495984067415,0.4714045207910317,0.9428090415820634,0.0
RA2_handsin,RA2_handsin,plain,bottle_cupnoodles_shelf,all,1,0.011683149263262749,0.07745367288589478,1.3983159065246582,0.5410611629486084,0.003029301529750228,0.0011450906749814749,2.645468691638097,0.008968336507678032,,0.012130680494010448,0.00044753123074769974,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,cup_wipe_sponge_dryingrack,all,1,0.0029074326157569885,0.03414374217391014,0.7038019299507141,0.2794468402862549,0.0012518164003267884,0.0009745923453010619,1.2844512953157754,0.002616184763610363,,0.0029166792519390583,9.246636182069778e-06,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,floor_box_table,all,1,0.006345237139612436,0.056122951209545135,0.6452627182006836,0.7946229577064514,0.0024701026268303394,0.0013714564265683293,1.8010799169252885,0.00652969628572464,,0.006654580123722553,0.00030934298411011696,,,,,,,,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,AGGREGATE,all,3,0.006978606339544058,0.05590678875645002,0.9157935182253519,0.5383769869804382,0.002250406852302452,0.0011637131489502888,1.9103333012930535,0.006038072519004345,,0.007233979956557353,0.0002553736170132955,,,,,,,,0.003610555643008792,0.01768186583713803,0.34203079903777533,0.21032833315320454,0.0007420974874589913,0.00016255331874509652,0.5609779049539925,0.0026164515908533668,,0.0037838457374246488,0.00018295330168654743,,,,,,,
RA2_handsin,RA2_handsin,plain,cup_wipe_sponge_dryingrack,left_hand_joints,1,0.017472587525844574,0.08842973411083221,0.0772704929113388,0.0533280186355114,0.005774448625743389,0.00030419768881984055,18.982552589882676,0.0370076447725296,,0.017489518970251083,1.69314444065094e-05,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.5,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,floor_box_table,left_hand_joints,1,0.006025478709489107,0.06441599130630493,0.025683367624878883,0.04780634120106697,0.0015460590366274118,0.00014678640582133085,10.532712671698514,0.00988565944135189,,0.0058729383163154125,-0.0001525403931736946,0.6666666666666666,0.6666666666666666,0.6666666666666666,-4.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,
RA2_handsin,RA2_handsin,plain,AGGREGATE,left_hand_joints,2,0.01174903311766684,0.07642286270856857,0.051476930268108845,0.050567179918289185,0.0036602538311854005,0.0002254920473205857,14.757632630790596,0.023446652106940746,,0.011681228643283248,-6.78044743835926e-05,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.25,1.0,3.0,3.0,0.005723554408177733,0.012006871402263641,0.02579356264322996,0.0027608387172222137,0.0021141947945579886,7.870564149925485e-05,4.224919959092081,0.013560992665588856,,0.005808290326967835,8.4735918790102e-05,0.0,0.0,0.0,3.75,0.0,0.0,0.0
RA_handsout@D1,RA_handsout,D1,bottle_cupnoodles_shelf,motion_token,1,0.008771885186433792,0.07040566205978394,1.4298996925354004,0.5303300619125366,0.005299129523336887,0.0012229096610099077,4.333214212209871,0.00031270066392607987,1.0,0.01085637602955103,0.002084490843117237,,,,,,,,,,,,,,,,,,,,,,,,,
RA_handsout@D1,RA_handsout,D1,cup_wipe_sponge_dryingrack,motion_token,1,0.0019311283249408007,0.02759479731321335,0.5565651655197144,0.2651650309562683,0.0017252604011446238,0.0009948730003088713,1.734151394810186,0.00015563964552711695,1.0,0.00279575539752841,0.0008646270725876093,,,,,,,,,,,,,,,,,,,,,,,,,
RA_handsout@D1,RA_handsout,D1,floor_box_table,motion_token,1,0.00575129734352231,0.05303288623690605,0.6349923014640808,0.8196797966957092,0.0037307655438780785,0.001409223536029458,2.6473908847631478,0.00024691494763828814,1.0,0.006398696452379227,0.0006473991088569164,,,,,,,,,,,,,,,,,,,,,,,,,
RA_handsout@D1,RA_handsout,D1,AGGREGATE,motion_token,3,0.005484770284965634,0.050344448536634445,0.8738190531730652,0.538391629854838,0.00358505182278653,0.0012090020657827456,2.904918830594402,0.000238418419030495,1.0,0.006683609293152888,0.0011988390081872542,,,,,,,,0.002799079147889298,0.01758054432298142,0.39450979034605016,0.2264514635472438,0.0014626595621277437,0.00016944351569522364,1.0765755475458425,6.440074597868737e-05,0.0,0.003296895786289023,0.0006324984198097678,,,,,,,
